detector_id,day,time,volume
1,24,07:00:00,2692
1,24,07:05:00,2220
1,24,07:10:00,2488
1,24,07:15:00,3083
1,24,07:20:00,2567
1,24,07:25:00,2366
1,24,07:30:00,3046
1,24,07:35:00,3131
1,24,07:40:00,3251
1,24,07:45:00,2869
1,24,07:50:00,3330
1,24,07:55:00,3096
1,24,08:00:00,2537
1,24,08:05:00,3102
1,24,08:10:00,2431
1,24,08:15:00,2929
1,24,08:20:00,3088
1,24,08:25:00,2822
1,24,08:30:00,3316
1,24,08:35:00,3392
1,24,08:40:00,2929
1,24,08:45:00,3363
1,24,08:50:00,3498
1,24,08:55:00,3237
1,24,09:00:00,3590
1,24,09:05:00,3187
1,24,09:10:00,3068
1,24,09:15:00,3041
1,24,09:20:00,3411
1,24,09:25:00,3338
1,24,09:30:00,4106
1,24,09:35:00,4001
1,24,09:40:00,4081
1,24,09:45:00,3732
1,24,09:50:00,3337
1,24,09:55:00,3903
1,24,10:00:00,3435
1,24,10:05:00,3905
1,24,10:10:00,3158
1,24,10:15:00,3499
1,24,10:20:00,4838
1,24,10:25:00,3292
1,24,10:30:00,4075
1,24,10:35:00,3633
1,24,10:40:00,3742
1,24,10:45:00,3814
1,24,10:50:00,4355
1,24,10:55:00,4458
1,24,11:00:00,3408
1,24,11:05:00,3695
1,24,11:10:00,3866
1,24,11:15:00,3609
1,24,11:20:00,4152
1,24,11:25:00,3762
1,24,11:30:00,4154
1,24,11:35:00,3938
1,24,11:40:00,4289
1,24,11:45:00,4253
1,24,11:50:00,4887
1,24,11:55:00,3540
1,24,12:00:00,3758
1,24,12:05:00,3988
1,24,12:10:00,4398
1,24,12:15:00,4214
1,24,12:20:00,4305
1,24,12:25:00,3843
1,24,12:30:00,3741
1,24,12:35:00,4342
1,24,12:40:00,4259
1,24,12:45:00,4184
1,24,12:50:00,3995
1,24,12:55:00,4231
1,24,13:00:00,3973
1,24,13:05:00,3589
1,24,13:10:00,4020
1,24,13:15:00,4274
1,24,13:20:00,4152
1,24,13:25:00,4008
1,24,13:30:00,3692
1,24,13:35:00,4278
1,24,13:40:00,4097
1,24,13:45:00,3993
1,24,13:50:00,3932
1,24,13:55:00,3927
1,24,14:00:00,3970
1,24,14:05:00,4369
1,24,14:10:00,3843
1,24,14:15:00,4522
1,24,14:20:00,4280
1,24,14:25:00,3648
1,24,14:30:00,3579
1,24,14:35:00,4603
1,24,14:40:00,4325
1,24,14:45:00,3886
1,24,14:50:00,4200
1,24,14:55:00,3693
1,24,15:00:00,4124
1,24,15:05:00,4643
1,24,15:10:00,3619
1,24,15:15:00,4027
1,24,15:20:00,3571
1,24,15:25:00,3818
1,24,15:30:00,4135
1,24,15:35:00,3714
1,24,15:40:00,3576
1,24,15:45:00,3685
1,24,15:50:00,3429
1,24,15:55:00,3416
1,24,16:00:00,3301
1,24,16:05:00,3604
1,24,16:10:00,3610
1,24,16:15:00,3486
1,24,16:20:00,3989
1,24,16:25:00,3961
1,24,16:30:00,3807
1,24,16:35:00,3754
1,24,16:40:00,3572
1,24,16:45:00,3787
1,24,16:50:00,3908
1,24,16:55:00,3598
1,24,17:00:00,3398
1,24,17:05:00,2689
1,24,17:10:00,2844
1,24,17:15:00,3359
1,24,17:20:00,2940
1,24,17:25:00,3526
1,24,17:30:00,3252
1,24,17:35:00,3227
1,24,17:40:00,3159
1,24,17:45:00,3416
1,24,17:50:00,2777
1,24,17:55:00,2676
1,24,18:00:00,2796
1,24,18:05:00,2756
1,24,18:10:00,2704
1,24,18:15:00,2657
1,24,18:20:00,2678
1,24,18:25:00,2335
1,24,18:30:00,2809
1,24,18:35:00,2544
1,24,18:40:00,2711
1,24,18:45:00,2442
1,24,18:50:00,2078
1,24,18:55:00,2113
1,24,19:00:00,2292
1,24,19:05:00,2346
1,24,19:10:00,2570
1,24,19:15:00,2589
1,24,19:20:00,2396
1,24,19:25:00,2266
1,24,19:30:00,2206
1,24,19:35:00,2397
1,24,19:40:00,2256
1,24,19:45:00,2365
1,24,19:50:00,2477
1,24,19:55:00,2192
1,24,20:00:00,2433
1,24,20:05:00,2189
1,24,20:10:00,2069
1,24,20:15:00,2103
1,24,20:20:00,2461
1,24,20:25:00,2230
1,24,20:30:00,2261
1,24,20:35:00,1827
1,24,20:40:00,2136
1,24,20:45:00,1878
1,24,20:50:00,1959
1,24,20:55:00,2055
1,24,21:00:00,2299
1,24,21:05:00,2542
1,24,21:10:00,2078
1,24,21:15:00,1972
1,24,21:20:00,2098
1,24,21:25:00,1863
1,24,21:30:00,2215
1,24,21:35:00,2107
1,24,21:40:00,1994
1,24,21:45:00,2115
1,24,21:50:00,1937
1,24,21:55:00,2131
1,24,22:00:00,2029
1,24,22:05:00,1932
1,24,22:10:00,1917
1,24,22:15:00,2067
1,24,22:20:00,1830
1,24,22:25:00,1950
1,24,22:30:00,2290
1,24,22:35:00,1854
1,24,22:40:00,2011
1,24,22:45:00,1407
1,24,22:50:00,1922
1,24,22:55:00,1760
1,24,23:00:00,1682
1,24,23:05:00,1553
1,24,23:10:00,1486
1,24,23:15:00,1424
1,24,23:20:00,1088
1,24,23:25:00,1167
1,24,23:30:00,1116
1,24,23:35:00,1251
1,24,23:40:00,1046
1,24,23:45:00,919
1,24,23:50:00,846
1,24,23:55:00,805
2,1,00:00:00,672
2,1,00:05:00,810
2,1,00:10:00,813
2,1,00:15:00,778
2,1,00:20:00,763
2,1,00:25:00,591
2,1,00:30:00,955
2,1,00:35:00,833
2,1,00:40:00,717
2,1,00:45:00,467
2,1,00:50:00,539
2,1,00:55:00,555
2,1,01:00:00,443
2,1,01:05:00,685
2,1,01:10:00,652
2,1,01:15:00,721
2,1,01:20:00,804
2,1,01:25:00,925
2,1,01:30:00,720
2,1,01:35:00,929
2,1,01:40:00,415
2,1,01:45:00,901
2,1,01:50:00,614
2,1,01:55:00,712
2,1,02:00:00,903
2,1,02:05:00,969
2,1,02:10:00,1057
2,1,02:15:00,774
2,1,02:20:00,861
2,1,02:25:00,810
2,1,02:30:00,1171
2,1,02:35:00,898
2,1,02:40:00,1238
2,1,02:45:00,995
2,1,02:50:00,1409
2,1,02:55:00,985
2,1,03:00:00,1601
2,1,03:05:00,1209
2,1,03:10:00,1727
2,1,03:15:00,1924
2,1,03:20:00,2125
2,1,03:25:00,2245
2,1,03:30:00,2619
2,1,03:35:00,2724
2,1,03:40:00,2243
2,1,03:45:00,1966
2,1,03:50:00,2598
2,1,03:55:00,1901
2,1,04:00:00,1826
2,1,04:05:00,1936
2,1,04:10:00,2387
2,1,04:15:00,2338
2,1,04:20:00,2485
2,1,04:25:00,2666
2,1,04:30:00,2924
2,1,04:35:00,2879
2,1,04:40:00,3315
2,1,04:45:00,2216
2,1,04:50:00,2065
2,1,04:55:00,1845
2,1,05:00:00,1797
2,1,05:05:00,1731
2,1,05:10:00,3457
2,1,05:15:00,3444
2,1,05:20:00,3983
2,1,05:25:00,3801
2,1,05:30:00,3579
2,1,05:35:00,4838
2,1,05:40:00,4956
2,1,05:45:00,4536
2,1,05:50:00,3881
2,1,05:55:00,3785
2,1,06:00:00,3178
2,1,06:05:00,2900
2,1,06:10:00,3234
2,1,06:15:00,3756
2,1,06:20:00,3654
2,1,06:25:00,4305
2,1,06:30:00,4524
2,1,06:35:00,4026
2,1,06:40:00,4834
2,1,06:45:00,4158
2,1,06:50:00,4474
2,1,06:55:00,3803
2,1,07:00:00,3186
2,1,07:05:00,3972
2,1,07:10:00,4108
2,1,07:15:00,4089
2,1,07:20:00,4155
2,1,07:25:00,4178
2,1,07:30:00,4723
2,1,07:35:00,4027
2,1,07:40:00,4706
2,1,07:45:00,4340
2,1,07:50:00,4151
2,1,07:55:00,3532
2,1,08:00:00,3996
2,1,08:05:00,3982
2,1,08:10:00,3741
2,1,08:15:00,3434
2,1,08:20:00,3794
2,1,08:25:00,3578
2,1,08:30:00,3619
2,1,08:35:00,3477
2,1,08:40:00,4048
2,1,08:45:00,3755
2,1,08:50:00,3732
2,1,08:55:00,3407
2,1,09:00:00,4125
2,1,09:05:00,3859
2,1,09:10:00,4105
2,1,09:15:00,3739
2,1,09:20:00,3642
2,1,09:25:00,3388
2,1,09:30:00,4349
2,1,09:35:00,3830
2,1,09:40:00,3587
2,1,09:45:00,4402
2,1,09:50:00,3948
2,1,09:55:00,4002
2,1,10:00:00,3743
2,1,10:05:00,3967
2,1,10:10:00,3374
2,1,10:15:00,3834
2,1,10:20:00,3849
2,1,10:25:00,3473
2,1,10:30:00,3732
2,1,10:35:00,3573
2,1,10:40:00,4320
2,1,10:45:00,3628
2,1,10:50:00,3444
2,1,10:55:00,3437
2,1,11:00:00,3384
2,1,11:05:00,3875
2,1,11:10:00,4103
2,1,11:15:00,3372
2,1,11:20:00,3904
2,1,11:25:00,3855
2,1,11:30:00,3527
2,1,11:35:00,3796
2,1,11:40:00,4169
2,1,11:45:00,3939
2,1,11:50:00,3945
2,1,11:55:00,3986
2,1,12:00:00,3842
2,1,12:05:00,4138
2,1,12:10:00,4163
2,1,12:15:00,4156
2,1,12:20:00,4108
2,1,12:25:00,4448
2,1,12:30:00,3608
2,1,12:35:00,3821
2,1,12:40:00,4187
2,1,12:45:00,4211
2,1,12:50:00,3408
2,1,12:55:00,3623
2,1,13:00:00,4020
2,1,13:05:00,3940
2,1,13:10:00,4338
2,1,13:15:00,4025
2,1,13:20:00,4197
2,1,13:25:00,4702
2,1,13:30:00,4365
2,1,13:35:00,3759
2,1,13:40:00,2890
2,1,13:45:00,3426
2,1,13:50:00,3646
2,1,13:55:00,4081
2,1,14:00:00,4024
2,1,14:05:00,3694
2,1,14:10:00,3782
2,1,14:15:00,4495
2,1,14:20:00,4407
2,1,14:25:00,3839
2,1,14:30:00,4345
2,1,14:35:00,4590
2,1,14:40:00,4197
2,1,14:45:00,4384
2,1,14:50:00,4629
2,1,14:55:00,4102
2,1,15:00:00,4376
2,1,15:05:00,3963
2,1,15:10:00,4338
2,1,15:15:00,4623
2,1,15:20:00,4104
2,1,15:25:00,4125
2,1,15:30:00,4311
2,1,15:35:00,4440
2,1,15:40:00,4596
2,1,15:45:00,4705
2,1,15:50:00,4471
2,1,15:55:00,4395
2,1,16:00:00,4366
2,1,16:05:00,4004
2,1,16:10:00,4254
2,1,16:15:00,4543
2,1,16:20:00,4648
2,1,16:25:00,4237
2,1,16:30:00,4116
2,1,16:35:00,3663
2,1,16:40:00,3485
2,1,16:45:00,4717
2,1,16:50:00,4424
2,1,16:55:00,4293
2,1,17:00:00,3944
2,1,17:05:00,4357
2,1,17:10:00,4453
2,1,17:15:00,4596
2,1,17:20:00,4078
2,1,17:25:00,4339
2,1,17:30:00,4107
2,1,17:35:00,3822
2,1,17:40:00,4329
2,1,17:45:00,4120
2,1,17:50:00,3820
2,1,17:55:00,4154
2,1,18:00:00,3281
2,1,18:05:00,3317
2,1,18:10:00,2959
2,1,18:15:00,2867
2,1,18:20:00,3327
2,1,18:25:00,3035
2,1,18:30:00,3079
2,1,18:35:00,2855
2,1,18:40:00,2959
2,1,18:45:00,2537
2,1,18:50:00,2974
2,1,18:55:00,2859
2,1,19:00:00,2834
2,1,19:05:00,2772
2,1,19:10:00,2407
2,1,19:15:00,2413
2,1,19:20:00,2457
2,1,19:25:00,2510
2,1,19:30:00,2496
2,1,19:35:00,2094
2,1,19:40:00,2340
2,1,19:45:00,2452
2,1,19:50:00,2174
2,1,19:55:00,2525
2,1,20:00:00,2725
2,1,20:05:00,2699
2,1,20:10:00,2252
2,1,20:15:00,2449
2,1,20:20:00,2129
2,1,20:25:00,2070
2,1,20:30:00,2170
2,1,20:35:00,2281
2,1,20:40:00,2638
2,1,20:45:00,2026
2,1,20:50:00,2137
2,1,20:55:00,2182
2,1,21:00:00,2017
2,1,21:05:00,2337
2,1,21:10:00,2208
2,1,21:15:00,2003
2,1,21:20:00,2426
2,1,21:25:00,2131
2,1,21:30:00,1938
2,1,21:35:00,1835
2,1,21:40:00,2002
2,1,21:45:00,1650
2,1,21:50:00,1867
2,1,21:55:00,1906
2,1,22:00:00,1760
2,1,22:05:00,1311
2,1,22:10:00,1460
2,1,22:15:00,1456
2,1,22:20:00,1372
2,1,22:25:00,1263
2,1,22:30:00,1389
2,1,22:35:00,1244
2,1,22:40:00,1248
2,1,22:45:00,1045
2,1,22:50:00,1063
2,1,22:55:00,1291
2,1,23:00:00,980
2,1,23:05:00,836
2,1,23:10:00,959
2,1,23:15:00,1218
2,1,23:20:00,1002
2,1,23:25:00,914
2,1,23:30:00,863
2,1,23:35:00,928
2,1,23:40:00,762
2,1,23:45:00,873
2,1,23:50:00,801
2,1,23:55:00,1018
2,2,00:00:00,641
2,2,00:05:00,746
2,2,00:10:00,786
2,2,00:15:00,733
2,2,00:20:00,826
2,2,00:25:00,827
2,2,00:30:00,817
2,2,00:35:00,905
2,2,00:40:00,726
2,2,00:45:00,756
2,2,00:50:00,607
2,2,00:55:00,778
2,2,01:00:00,1059
2,2,01:05:00,781
2,2,01:10:00,683
2,2,01:15:00,757
2,2,01:20:00,1111
2,2,01:25:00,744
2,2,01:30:00,765
2,2,01:35:00,641
2,2,01:40:00,649
2,2,01:45:00,939
2,2,01:50:00,1017
2,2,01:55:00,600
2,2,02:00:00,764
2,2,02:05:00,801
2,2,02:10:00,988
2,2,02:15:00,1099
2,2,02:20:00,964
2,2,02:25:00,974
2,2,02:30:00,1170
2,2,02:35:00,1026
2,2,02:40:00,774
2,2,02:45:00,1403
2,2,02:50:00,1215
2,2,02:55:00,1250
2,2,03:00:00,1600
2,2,03:05:00,1634
2,2,03:10:00,1701
2,2,03:15:00,1775
2,2,03:20:00,2055
2,2,03:25:00,1695
2,2,03:30:00,2453
2,2,03:35:00,2370
2,2,03:40:00,2186
2,2,03:45:00,2672
2,2,03:50:00,1958
2,2,03:55:00,2251
2,2,04:00:00,2219
2,2,04:05:00,2369
2,2,04:10:00,2295
2,2,04:15:00,2603
2,2,04:20:00,2832
2,2,04:25:00,3075
2,2,04:30:00,3169
2,2,04:35:00,3264
2,2,04:40:00,3374
2,2,04:45:00,3266
2,2,04:50:00,3278
2,2,04:55:00,3353
2,2,05:00:00,3543
2,2,05:05:00,3038
2,2,05:10:00,3853
2,2,05:15:00,3731
2,2,05:20:00,3408
2,2,05:25:00,4018
2,2,05:30:00,4425
2,2,05:35:00,4752
2,2,05:40:00,4989
2,2,05:45:00,4493
2,2,05:50:00,3222
2,2,05:55:00,2913
2,2,06:00:00,2330
2,2,06:05:00,2456
2,2,06:10:00,2532
2,2,06:15:00,3580
2,2,06:20:00,3473
2,2,06:25:00,4282
2,2,06:30:00,4507
2,2,06:35:00,5093
2,2,06:40:00,4782
2,2,06:45:00,4206
2,2,06:50:00,5054
2,2,06:55:00,4453
2,2,07:00:00,4329
2,2,07:05:00,4243
2,2,07:10:00,4692
2,2,07:15:00,3988
2,2,07:20:00,4233
2,2,07:25:00,4571
2,2,07:30:00,3700
2,2,07:35:00,4640
2,2,07:40:00,4231
2,2,07:45:00,4075
2,2,07:50:00,4120
2,2,07:55:00,4163
2,2,08:00:00,4120
2,2,08:05:00,3387
2,2,08:10:00,3848
2,2,08:15:00,3777
2,2,08:20:00,4127
2,2,08:25:00,3907
2,2,08:30:00,3519
2,2,08:35:00,4068
2,2,08:40:00,3719
2,2,08:45:00,3892
2,2,08:50:00,3840
2,2,08:55:00,3149
2,2,09:00:00,2426
2,2,09:05:00,2816
2,2,09:10:00,2710
2,2,09:15:00,2431
2,2,09:20:00,2721
2,2,09:25:00,2971
2,2,09:30:00,2841
2,2,09:35:00,2593
2,2,09:40:00,2598
2,2,09:45:00,3352
2,2,09:50:00,4098
2,2,09:55:00,4573
2,2,10:00:00,4179
2,2,10:05:00,3407
2,2,10:10:00,3438
2,2,10:15:00,3730
2,2,10:20:00,3824
2,2,10:25:00,3818
2,2,10:30:00,3486
2,2,10:35:00,3792
2,2,10:40:00,3597
2,2,10:45:00,3785
2,2,10:50:00,3611
2,2,10:55:00,3483
2,2,11:00:00,3731
2,2,11:05:00,3659
2,2,11:10:00,3395
2,2,11:15:00,4108
2,2,11:20:00,3867
2,2,11:25:00,3442
2,2,11:30:00,3397
2,2,11:35:00,3664
2,2,11:40:00,3729
2,2,11:45:00,3734
2,2,11:50:00,3755
2,2,11:55:00,3541
2,2,12:00:00,3656
2,2,12:05:00,3594
2,2,12:10:00,3601
2,2,12:15:00,3897
2,2,12:20:00,3864
2,2,12:25:00,3891
2,2,12:30:00,4255
2,2,12:35:00,4031
2,2,12:40:00,4167
2,2,12:45:00,4144
2,2,12:50:00,4260
2,2,12:55:00,4309
2,2,13:00:00,4445
2,2,13:05:00,4378
2,2,13:10:00,4171
2,2,13:15:00,4442
2,2,13:20:00,4352
2,2,13:25:00,4334
2,2,13:30:00,4964
2,2,13:35:00,4366
2,2,13:40:00,4949
2,2,13:45:00,4163
2,2,13:50:00,4108
2,2,13:55:00,4410
2,2,14:00:00,3788
2,2,14:05:00,3961
2,2,14:10:00,4324
2,2,14:15:00,4653
2,2,14:20:00,4461
2,2,14:25:00,4143
2,2,14:30:00,4312
2,2,14:35:00,4399
2,2,14:40:00,4233
2,2,14:45:00,4496
2,2,14:50:00,4558
2,2,14:55:00,4695
2,2,15:00:00,4499
2,2,15:05:00,3888
2,2,15:10:00,4345
2,2,15:15:00,3510
2,2,15:20:00,4349
2,2,15:25:00,3786
2,2,15:30:00,4012
2,2,15:35:00,4606
2,2,15:40:00,4602
2,2,15:45:00,4272
2,2,15:50:00,5277
2,2,15:55:00,4785
2,2,16:00:00,4512
2,2,16:05:00,4577
2,2,16:10:00,4750
2,2,16:15:00,4346
2,2,16:20:00,4835
2,2,16:25:00,4227
2,2,16:30:00,4719
2,2,16:35:00,4671
2,2,16:40:00,4504
2,2,16:45:00,4395
2,2,16:50:00,4674
2,2,16:55:00,4083
2,2,17:00:00,4753
2,2,17:05:00,4488
2,2,17:10:00,4574
2,2,17:15:00,3947
2,2,17:20:00,4821
2,2,17:25:00,4843
2,2,17:30:00,4335
2,2,17:35:00,4659
2,2,17:40:00,4203
2,2,17:45:00,4417
2,2,17:50:00,4032
2,2,17:55:00,4317
2,2,18:00:00,4519
2,2,18:05:00,3903
2,2,18:10:00,3620
2,2,18:15:00,3848
2,2,18:20:00,3073
2,2,18:25:00,3582
2,2,18:30:00,3872
2,2,18:35:00,3240
2,2,18:40:00,3331
2,2,18:45:00,3536
2,2,18:50:00,3373
2,2,18:55:00,3221
2,2,19:00:00,3713
2,2,19:05:00,3549
2,2,19:10:00,3390
2,2,19:15:00,3141
2,2,19:20:00,3071
2,2,19:25:00,3246
2,2,19:30:00,2856
2,2,19:35:00,2766
2,2,19:40:00,3013
2,2,19:45:00,2762
2,2,19:50:00,2640
2,2,19:55:00,2550
2,2,20:00:00,2928
2,2,20:05:00,3124
2,2,20:10:00,2406
2,2,20:15:00,2603
2,2,20:20:00,2729
2,2,20:25:00,2543
2,2,20:30:00,2322
2,2,20:35:00,2505
2,2,20:40:00,1861
2,2,20:45:00,2659
2,2,20:50:00,2125
2,2,20:55:00,1889
2,2,21:00:00,2567
2,2,21:05:00,1993
2,2,21:10:00,2415
2,2,21:15:00,2270
2,2,21:20:00,2020
2,2,21:25:00,1935
2,2,21:30:00,1975
2,2,21:35:00,1998
2,2,21:40:00,1792
2,2,21:45:00,2039
2,2,21:50:00,2362
2,2,21:55:00,1758
2,2,22:00:00,1677
2,2,22:05:00,1851
2,2,22:10:00,1705
2,2,22:15:00,1630
2,2,22:20:00,1598
2,2,22:25:00,1729
2,2,22:30:00,1612
2,2,22:35:00,1568
2,2,22:40:00,1339
2,2,22:45:00,1537
2,2,22:50:00,1218
2,2,22:55:00,1456
2,2,23:00:00,1284
2,2,23:05:00,1047
2,2,23:10:00,1444
2,2,23:15:00,1108
2,2,23:20:00,940
2,2,23:25:00,1007
2,2,23:30:00,1126
2,2,23:35:00,865
2,2,23:40:00,950
2,2,23:45:00,1123
2,2,23:50:00,581
2,2,23:55:00,899
2,3,00:00:00,1020
2,3,00:05:00,895
2,3,00:10:00,745
2,3,00:15:00,888
2,3,00:20:00,703
2,3,00:25:00,587
2,3,00:30:00,704
2,3,00:35:00,751
2,3,00:40:00,637
2,3,00:45:00,612
2,3,00:50:00,776
2,3,00:55:00,592
2,3,01:00:00,426
2,3,01:05:00,585
2,3,01:10:00,832
2,3,01:15:00,570
2,3,01:20:00,485
2,3,01:25:00,557
2,3,01:30:00,725
2,3,01:35:00,749
2,3,01:40:00,652
2,3,01:45:00,695
2,3,01:50:00,777
2,3,01:55:00,794
2,3,02:00:00,690
2,3,02:05:00,944
2,3,02:10:00,606
2,3,02:15:00,779
2,3,02:20:00,863
2,3,02:25:00,908
2,3,02:30:00,617
2,3,02:35:00,699
2,3,02:40:00,613
2,3,02:45:00,642
2,3,02:50:00,624
2,3,02:55:00,755
2,3,03:00:00,1076
2,3,03:05:00,655
2,3,03:10:00,790
2,3,03:15:00,865
2,3,03:20:00,928
2,3,03:25:00,1178
2,3,03:30:00,1309
2,3,03:35:00,1203
2,3,03:40:00,903
2,3,03:45:00,1263
2,3,03:50:00,1355
2,3,03:55:00,1254
2,3,04:00:00,969
2,3,04:05:00,1307
2,3,04:10:00,1660
2,3,04:15:00,1494
2,3,04:20:00,1630
2,3,04:25:00,1521
2,3,04:30:00,1917
2,3,04:35:00,1727
2,3,04:40:00,1983
2,3,04:45:00,2043
2,3,04:50:00,1541
2,3,04:55:00,1621
2,3,05:00:00,1874
2,3,05:05:00,1876
2,3,05:10:00,1535
2,3,05:15:00,2028
2,3,05:20:00,2168
2,3,05:25:00,1994
2,3,05:30:00,2686
2,3,05:35:00,2490
2,3,05:40:00,2558
2,3,05:45:00,2560
2,3,05:50:00,2307
2,3,05:55:00,2114
2,3,06:00:00,1926
2,3,06:05:00,2148
2,3,06:10:00,2302
2,3,06:15:00,2412
2,3,06:20:00,2240
2,3,06:25:00,2281
2,3,06:30:00,2684
2,3,06:35:00,2791
2,3,06:40:00,2586
2,3,06:45:00,2666
2,3,06:50:00,2775
2,3,06:55:00,3112
2,3,07:00:00,2321
2,3,07:05:00,2611
2,3,07:10:00,3026
2,3,07:15:00,3020
2,3,07:20:00,2636
2,3,07:25:00,2677
2,3,07:30:00,2869
2,3,07:35:00,2923
2,3,07:40:00,2874
2,3,07:45:00,2976
2,3,07:50:00,3111
2,3,07:55:00,2543
2,3,08:00:00,2592
2,3,08:05:00,3344
2,3,08:10:00,3126
2,3,08:15:00,3373
2,3,08:20:00,2998
2,3,08:25:00,2706
2,3,08:30:00,3860
2,3,08:35:00,3231
2,3,08:40:00,3170
2,3,08:45:00,3199
2,3,08:50:00,3242
2,3,08:55:00,2857
2,3,09:00:00,3800
2,3,09:05:00,3248
2,3,09:10:00,3178
2,3,09:15:00,3752
2,3,09:20:00,3661
2,3,09:25:00,3507
2,3,09:30:00,3653
2,3,09:35:00,4011
2,3,09:40:00,3933
2,3,09:45:00,3734
2,3,09:50:00,3878
2,3,09:55:00,3641
2,3,10:00:00,3931
2,3,10:05:00,3923
2,3,10:10:00,4191
2,3,10:15:00,4093
2,3,10:20:00,4244
2,3,10:25:00,3617
2,3,10:30:00,3839
2,3,10:35:00,4625
2,3,10:40:00,4275
2,3,10:45:00,4337
2,3,10:50:00,4703
2,3,10:55:00,4294
2,3,11:00:00,4068
2,3,11:05:00,4608
2,3,11:10:00,4548
2,3,11:15:00,4192
2,3,11:20:00,3955
2,3,11:25:00,4082
2,3,11:30:00,4777
2,3,11:35:00,4744
2,3,11:40:00,4401
2,3,11:45:00,4956
2,3,11:50:00,4516
2,3,11:55:00,4051
2,3,12:00:00,4041
2,3,12:05:00,5021
2,3,12:10:00,4280
2,3,12:15:00,4242
2,3,12:20:00,4138
2,3,12:25:00,4067
2,3,12:30:00,4488
2,3,12:35:00,4052
2,3,12:40:00,4522
2,3,12:45:00,4549
2,3,12:50:00,4212
2,3,12:55:00,4008
2,3,13:00:00,4139
2,3,13:05:00,4215
2,3,13:10:00,4333
2,3,13:15:00,4739
2,3,13:20:00,4414
2,3,13:25:00,4559
2,3,13:30:00,4634
2,3,13:35:00,4622
2,3,13:40:00,4577
2,3,13:45:00,4851
2,3,13:50:00,4369
2,3,13:55:00,4110
2,3,14:00:00,4170
2,3,14:05:00,4138
2,3,14:10:00,4468
2,3,14:15:00,4048
2,3,14:20:00,4712
2,3,14:25:00,4350
2,3,14:30:00,4347
2,3,14:35:00,4411
2,3,14:40:00,4364
2,3,14:45:00,3970
2,3,14:50:00,4022
2,3,14:55:00,4320
2,3,15:00:00,3761
2,3,15:05:00,4019
2,3,15:10:00,4224
2,3,15:15:00,4156
2,3,15:20:00,4501
2,3,15:25:00,4176
2,3,15:30:00,3977
2,3,15:35:00,4119
2,3,15:40:00,4092
2,3,15:45:00,3815
2,3,15:50:00,4423
2,3,15:55:00,4068
2,3,16:00:00,3920
2,3,16:05:00,4052
2,3,16:10:00,3707
2,3,16:15:00,4201
2,3,16:20:00,4001
2,3,16:25:00,4001
2,3,16:30:00,3768
2,3,16:35:00,3707
2,3,16:40:00,4105
2,3,16:45:00,3558
2,3,16:50:00,3636
2,3,16:55:00,3400
2,3,17:00:00,3302
2,3,17:05:00,3970
2,3,17:10:00,3648
2,3,17:15:00,3503
2,3,17:20:00,3733
2,3,17:25:00,3628
2,3,17:30:00,3387
2,3,17:35:00,3474
2,3,17:40:00,3565
2,3,17:45:00,3319
2,3,17:50:00,3368
2,3,17:55:00,3165
2,3,18:00:00,3206
2,3,18:05:00,3003
2,3,18:10:00,3371
2,3,18:15:00,3022
2,3,18:20:00,2857
2,3,18:25:00,2790
2,3,18:30:00,2770
2,3,18:35:00,2821
2,3,18:40:00,3130
2,3,18:45:00,2653
2,3,18:50:00,2686
2,3,18:55:00,2874
2,3,19:00:00,2718
2,3,19:05:00,2670
2,3,19:10:00,2728
2,3,19:15:00,2572
2,3,19:20:00,2707
2,3,19:25:00,2290
2,3,19:30:00,2098
2,3,19:35:00,2629
2,3,19:40:00,2731
2,3,19:45:00,2229
2,3,19:50:00,2329
2,3,19:55:00,2299
2,3,20:00:00,2719
2,3,20:05:00,2994
2,3,20:10:00,2416
2,3,20:15:00,2721
2,3,20:20:00,2044
2,3,20:25:00,2213
2,3,20:30:00,2410
2,3,20:35:00,2469
2,3,20:40:00,1854
2,3,20:45:00,2181
2,3,20:50:00,2590
2,3,20:55:00,2541
2,3,21:00:00,2284
2,3,21:05:00,2735
2,3,21:10:00,2671
2,3,21:15:00,2612
2,3,21:20:00,2209
2,3,21:25:00,2325
2,3,21:30:00,2216
2,3,21:35:00,2738
2,3,21:40:00,1878
2,3,21:45:00,2303
2,3,21:50:00,2201
2,3,21:55:00,2201
2,3,22:00:00,1948
2,3,22:05:00,2293
2,3,22:10:00,2702
2,3,22:15:00,2008
2,3,22:20:00,2446
2,3,22:25:00,1953
2,3,22:30:00,2129
2,3,22:35:00,1733
2,3,22:40:00,1813
2,3,22:45:00,1669
2,3,22:50:00,1792
2,3,22:55:00,1810
2,3,23:00:00,1660
2,3,23:05:00,1694
2,3,23:10:00,1634
2,3,23:15:00,1788
2,3,23:20:00,1433
2,3,23:25:00,1442
2,3,23:30:00,1484
2,3,23:35:00,1118
2,3,23:40:00,1124
2,3,23:45:00,1091
2,3,23:50:00,1168
2,3,23:55:00,954
2,4,00:00:00,913
2,4,00:05:00,1118
2,4,00:10:00,1032
2,4,00:15:00,932
2,4,00:20:00,1284
2,4,00:25:00,1048
2,4,00:30:00,833
2,4,00:35:00,1049
2,4,00:40:00,871
2,4,00:45:00,609
2,4,00:50:00,756
2,4,00:55:00,624
2,4,01:00:00,686
2,4,01:05:00,758
2,4,01:10:00,912
2,4,01:15:00,602
2,4,01:20:00,820
2,4,01:25:00,663
